"BehaviorSpace results (NetLogo 6.2.1)"
"Combined 4.1.nlogo"
"experiment"
"01/18/2022 16:27:47:328 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Technology","Separation-at-home","nmbr-weeks-pickup-pmd","general-regionbin-size","number-of-households","nmbr-weeks-pickup-gen","pmd-regionbin-size","[step]","recycle-ratio"
"1","Basic","true","2","200","26","2","275","432","0.3052572984248749"
"5","Basic","true","2","400","26","2","275","361","0.34005635542672297"
"5","Basic","true","2","400","26","2","275","362","0.34454318933840566"
"5","Basic","true","2","400","26","2","275","363","0.34454318933840566"
"5","Basic","true","2","400","26","2","275","364","0.3369856854175923"
"5","Basic","true","2","400","26","2","275","365","0.3369856854175923"
"5","Basic","true","2","400","26","2","275","366","0.3374370510436495"
"1","Basic","true","2","200","26","2","275","433","0.3052572984248749"
"5","Basic","true","2","400","26","2","275","367","0.3374370510436495"
"5","Basic","true","2","400","26","2","275","368","0.3374370510436495"
"5","Basic","true","2","400","26","2","275","369","0.3374370510436495"
"1","Basic","true","2","200","26","2","275","434","0.34375019030220905"
"5","Basic","true","2","400","26","2","275","370","0.3170673190008583"
"5","Basic","true","2","400","26","2","275","371","0.3170673190008583"
"5","Basic","true","2","400","26","2","275","372","0.3756405525175149"
"1","Basic","true","2","200","26","2","275","435","0.34375019030220905"
"5","Basic","true","2","400","26","2","275","373","0.3756405525175149"
"5","Basic","true","2","400","26","2","275","374","0.34807965453907685"
"5","Basic","true","2","400","26","2","275","375","0.34807965453907685"
"1","Basic","true","2","200","26","2","275","436","0.38657029890961786"
"5","Basic","true","2","400","26","2","275","376","0.31502021470875335"
"5","Basic","true","2","400","26","2","275","377","0.31502021470875335"
"5","Basic","true","2","400","26","2","275","378","0.30659836646211835"
"1","Basic","true","2","200","26","2","275","437","0.38657029890961786"
"5","Basic","true","2","400","26","2","275","379","0.30659836646211835"
"5","Basic","true","2","400","26","2","275","380","0.33002318600465147"
"5","Basic","true","2","400","26","2","275","381","0.33002318600465147"
"5","Basic","true","2","400","26","2","275","382","0.37527515428394675"
"5","Basic","true","2","400","26","2","275","383","0.37527515428394675"
"5","Basic","true","2","400","26","2","275","384","0.29632463219261745"
"5","Basic","true","2","400","26","2","275","385","0.29632463219261745"
"5","Basic","true","2","400","26","2","275","386","0.29632463219261745"
"5","Basic","true","2","400","26","2","275","387","0.29632463219261745"
"5","Basic","true","2","400","26","2","275","388","0.2820262972943503"
"5","Basic","true","2","400","26","2","275","389","0.2820262972943503"
"1","Basic","true","2","200","26","2","275","438","0.3013683067747519"
"5","Basic","true","2","400","26","2","275","390","0.3443631842921964"
"5","Basic","true","2","400","26","2","275","391","0.3443631842921964"
"5","Basic","true","2","400","26","2","275","392","0.3443631842921964"
"1","Basic","true","2","200","26","2","275","439","0.3013683067747519"
"5","Basic","true","2","400","26","2","275","393","0.3443631842921964"
"5","Basic","true","2","400","26","2","275","394","0.40283461429468026"
"5","Basic","true","2","400","26","2","275","395","0.40283461429468026"
"5","Basic","true","2","400","26","2","275","396","0.34524443443787284"
"5","Basic","true","2","400","26","2","275","397","0.34524443443787284"
"5","Basic","true","2","400","26","2","275","398","0.34524443443787284"
"1","Basic","true","2","200","26","2","275","440","0.3013683067747519"
"5","Basic","true","2","400","26","2","275","399","0.34524443443787284"
"5","Basic","true","2","400","26","2","275","400","0.345563149375999"
"5","Basic","true","2","400","26","2","275","401","0.345563149375999"
"1","Basic","true","2","200","26","2","275","441","0.3013683067747519"
"5","Basic","true","2","400","26","2","275","402","0.36684237612659143"
"5","Basic","true","2","400","26","2","275","403","0.36684237612659143"
"5","Basic","true","2","400","26","2","275","404","0.33778708827452913"
"1","Basic","true","2","200","26","2","275","442","0.3013683067747519"
"5","Basic","true","2","400","26","2","275","405","0.33778708827452913"
"5","Basic","true","2","400","26","2","275","406","0.3170866258462017"
"5","Basic","true","2","400","26","2","275","407","0.3170866258462017"
"5","Basic","true","2","400","26","2","275","408","0.31517576704348105"
"1","Basic","true","2","200","26","2","275","443","0.3013683067747519"
"5","Basic","true","2","400","26","2","275","409","0.31517576704348105"
"5","Basic","true","2","400","26","2","275","410","0.3450220824914713"
"5","Basic","true","2","400","26","2","275","411","0.3450220824914713"
"5","Basic","true","2","400","26","2","275","412","0.2826877588579101"
"5","Basic","true","2","400","26","2","275","413","0.2826877588579101"
"5","Basic","true","2","400","26","2","275","414","0.33196318101379285"
"5","Basic","true","2","400","26","2","275","415","0.33196318101379285"
"1","Basic","true","2","200","26","2","275","444","0.34187935701905803"
"5","Basic","true","2","400","26","2","275","416","0.3153999191020737"
"5","Basic","true","2","400","26","2","275","417","0.3153999191020737"
"5","Basic","true","2","400","26","2","275","418","0.31575378536447307"
"1","Basic","true","2","200","26","2","275","445","0.34187935701905803"
"5","Basic","true","2","400","26","2","275","419","0.31575378536447307"
"5","Basic","true","2","400","26","2","275","420","0.31575378536447307"
"5","Basic","true","2","400","26","2","275","421","0.31575378536447307"
"1","Basic","true","2","200","26","2","275","446","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","422","0.3347604646686664"
"5","Basic","true","2","400","26","2","275","423","0.3347604646686664"
"5","Basic","true","2","400","26","2","275","424","0.31505291371845573"
"1","Basic","true","2","200","26","2","275","447","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","425","0.31505291371845573"
"5","Basic","true","2","400","26","2","275","426","0.3455082394127513"
"5","Basic","true","2","400","26","2","275","427","0.3455082394127513"
"5","Basic","true","2","400","26","2","275","428","0.30823816758064176"
"5","Basic","true","2","400","26","2","275","429","0.30823816758064176"
"5","Basic","true","2","400","26","2","275","430","0.3160034668578582"
"5","Basic","true","2","400","26","2","275","431","0.3160034668578582"
"5","Basic","true","2","400","26","2","275","432","0.3305254833488438"
"5","Basic","true","2","400","26","2","275","433","0.3305254833488438"
"5","Basic","true","2","400","26","2","275","434","0.31561884544596813"
"1","Basic","true","2","200","26","2","275","448","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","435","0.31561884544596813"
"5","Basic","true","2","400","26","2","275","436","0.3442871705403894"
"5","Basic","true","2","400","26","2","275","437","0.3442871705403894"
"1","Basic","true","2","200","26","2","275","449","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","438","0.29494015861885875"
"5","Basic","true","2","400","26","2","275","439","0.29494015861885875"
"5","Basic","true","2","400","26","2","275","440","0.290355608777253"
"1","Basic","true","2","200","26","2","275","450","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","441","0.290355608777253"
"5","Basic","true","2","400","26","2","275","442","0.29592476389087186"
"5","Basic","true","2","400","26","2","275","443","0.29592476389087186"
"1","Basic","true","2","200","26","2","275","451","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","444","0.34237301987133545"
"5","Basic","true","2","400","26","2","275","445","0.34237301987133545"
"5","Basic","true","2","400","26","2","275","446","0.31154146239988817"
"1","Basic","true","2","200","26","2","275","452","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","447","0.31154146239988817"
"5","Basic","true","2","400","26","2","275","448","0.316061274842881"
"5","Basic","true","2","400","26","2","275","449","0.316061274842881"
"5","Basic","true","2","400","26","2","275","450","0.290920285979553"
"5","Basic","true","2","400","26","2","275","451","0.290920285979553"
"1","Basic","true","2","200","26","2","275","453","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","452","0.2999183138150681"
"5","Basic","true","2","400","26","2","275","453","0.2999183138150681"
"5","Basic","true","2","400","26","2","275","454","0.38426747301510805"
"1","Basic","true","2","200","26","2","275","454","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","455","0.38426747301510805"
"5","Basic","true","2","400","26","2","275","456","0.38426747301510805"
"5","Basic","true","2","400","26","2","275","457","0.38426747301510805"
"1","Basic","true","2","200","26","2","275","455","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","458","0.3157808648154926"
"5","Basic","true","2","400","26","2","275","459","0.3157808648154926"
"5","Basic","true","2","400","26","2","275","460","0.31175847601267975"
"5","Basic","true","2","400","26","2","275","461","0.31175847601267975"
"1","Basic","true","2","200","26","2","275","456","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","462","0.31175847601267975"
"5","Basic","true","2","400","26","2","275","463","0.31175847601267975"
"5","Basic","true","2","400","26","2","275","464","0.4243762466835984"
"5","Basic","true","2","400","26","2","275","465","0.4243762466835984"
"5","Basic","true","2","400","26","2","275","466","0.30186563733580724"
"5","Basic","true","2","400","26","2","275","467","0.30186563733580724"
"1","Basic","true","2","200","26","2","275","457","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","468","0.28131173622811845"
"5","Basic","true","2","400","26","2","275","469","0.28131173622811845"
"5","Basic","true","2","400","26","2","275","470","0.347661649840179"
"5","Basic","true","2","400","26","2","275","471","0.347661649840179"
"5","Basic","true","2","400","26","2","275","472","0.32673332131202687"
"5","Basic","true","2","400","26","2","275","473","0.32673332131202687"
"5","Basic","true","2","400","26","2","275","474","0.2973535339844687"
"5","Basic","true","2","400","26","2","275","475","0.2973535339844687"
"1","Basic","true","2","200","26","2","275","458","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","476","0.2649763840589885"
"5","Basic","true","2","400","26","2","275","477","0.2649763840589885"
"5","Basic","true","2","400","26","2","275","478","0.317172868039989"
"1","Basic","true","2","200","26","2","275","459","0.3424889042014419"
"5","Basic","true","2","400","26","2","275","479","0.317172868039989"
"5","Basic","true","2","400","26","2","275","480","0.25907096648411243"
"5","Basic","true","2","400","26","2","275","481","0.25907096648411243"
"5","Basic","true","2","400","26","2","275","482","0.31676360337206555"
"5","Basic","true","2","400","26","2","275","483","0.31676360337206555"
"5","Basic","true","2","400","26","2","275","484","0.29698185144214934"
"1","Basic","true","2","200","26","2","275","460","0.3947054842244235"
"5","Basic","true","2","400","26","2","275","485","0.29698185144214934"
"5","Basic","true","2","400","26","2","275","486","0.33875233126443444"
"5","Basic","true","2","400","26","2","275","487","0.33875233126443444"
"5","Basic","true","2","400","26","2","275","488","0.27513513439206727"
"1","Basic","true","2","200","26","2","275","461","0.3947054842244235"
"1","Basic","true","2","200","26","2","275","462","0.3947054842244235"
"1","Basic","true","2","200","26","2","275","463","0.3947054842244235"
"5","Basic","true","2","400","26","2","275","489","0.27513513439206727"
"5","Basic","true","2","400","26","2","275","490","0.281691069141866"
"5","Basic","true","2","400","26","2","275","491","0.281691069141866"
"1","Basic","true","2","200","26","2","275","464","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","492","0.358417977561365"
"5","Basic","true","2","400","26","2","275","493","0.358417977561365"
"1","Basic","true","2","200","26","2","275","465","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","494","0.37713103234382656"
"5","Basic","true","2","400","26","2","275","495","0.37713103234382656"
"5","Basic","true","2","400","26","2","275","496","0.312358056866535"
"5","Basic","true","2","400","26","2","275","497","0.312358056866535"
"5","Basic","true","2","400","26","2","275","498","0.26346911155471586"
"5","Basic","true","2","400","26","2","275","499","0.26346911155471586"
"5","Basic","true","2","400","26","2","275","500","0.26346911155471586"
"5","Basic","true","2","400","26","2","275","501","0.26346911155471586"
"5","Basic","true","2","400","26","2","275","502","0.28337432807684126"
"1","Basic","true","2","200","26","2","275","466","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","503","0.28337432807684126"
"5","Basic","true","2","400","26","2","275","504","0.3729133608031778"
"5","Basic","true","2","400","26","2","275","505","0.3729133608031778"
"1","Basic","true","2","200","26","2","275","467","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","506","0.34779533547009023"
"5","Basic","true","2","400","26","2","275","507","0.34779533547009023"
"5","Basic","true","2","400","26","2","275","508","0.37320993380555256"
"5","Basic","true","2","400","26","2","275","509","0.37320993380555256"
"5","Basic","true","2","400","26","2","275","510","0.30509399274616045"
"1","Basic","true","2","200","26","2","275","468","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","511","0.30509399274616045"
"5","Basic","true","2","400","26","2","275","512","0.30509399274616045"
"5","Basic","true","2","400","26","2","275","513","0.30509399274616045"
"5","Basic","true","2","400","26","2","275","514","0.31488351086711724"
"1","Basic","true","2","200","26","2","275","469","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","515","0.31488351086711724"
"5","Basic","true","2","400","26","2","275","516","0.3482191674853342"
"5","Basic","true","2","400","26","2","275","517","0.3482191674853342"
"1","Basic","true","2","200","26","2","275","470","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","518","0.3482191674853342"
"5","Basic","true","2","400","26","2","275","519","0.3482191674853342"
"5","Basic","true","2","400","26","2","275","520","0.31286959291208"
"5","Basic","true","2","400","26","2","275","521","0.31286959291208"
"5","Basic","true","2","400","26","2","275","522","0.31286959291208"
"5","Basic","true","2","400","26","2","275","523","0.31286959291208"
"1","Basic","true","2","200","26","2","275","471","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","524","0.36966882340878215"
"5","Basic","true","2","400","26","2","275","525","0.36966882340878215"
"5","Basic","true","2","400","26","2","275","526","0.28252905118405464"
"1","Basic","true","2","200","26","2","275","472","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","527","0.28252905118405464"
"5","Basic","true","2","400","26","2","275","528","0.3604201992503241"
"5","Basic","true","2","400","26","2","275","529","0.3604201992503241"
"1","Basic","true","2","200","26","2","275","473","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","530","0.3470146138283535"
"5","Basic","true","2","400","26","2","275","531","0.3470146138283535"
"5","Basic","true","2","400","26","2","275","532","0.31642248206233553"
"5","Basic","true","2","400","26","2","275","533","0.31642248206233553"
"1","Basic","true","2","200","26","2","275","474","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","534","0.31647706566621414"
"5","Basic","true","2","400","26","2","275","535","0.31647706566621414"
"5","Basic","true","2","400","26","2","275","536","0.3478280941943805"
"5","Basic","true","2","400","26","2","275","537","0.3478280941943805"
"5","Basic","true","2","400","26","2","275","538","0.31105962416313215"
"5","Basic","true","2","400","26","2","275","539","0.31105962416313215"
"5","Basic","true","2","400","26","2","275","540","0.25895507440654175"
"5","Basic","true","2","400","26","2","275","541","0.25895507440654175"
"5","Basic","true","2","400","26","2","275","542","0.2965153707516605"
"5","Basic","true","2","400","26","2","275","543","0.2965153707516605"
"5","Basic","true","2","400","26","2","275","544","0.26843512908767747"
"1","Basic","true","2","200","26","2","275","475","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","545","0.26843512908767747"
"5","Basic","true","2","400","26","2","275","546","0.28298805757491463"
"5","Basic","true","2","400","26","2","275","547","0.28298805757491463"
"5","Basic","true","2","400","26","2","275","548","0.29467554045702654"
"5","Basic","true","2","400","26","2","275","549","0.29467554045702654"
"1","Basic","true","2","200","26","2","275","476","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","550","0.29467554045702654"
"5","Basic","true","2","400","26","2","275","551","0.29467554045702654"
"5","Basic","true","2","400","26","2","275","552","0.31569992690358745"
"5","Basic","true","2","400","26","2","275","553","0.31569992690358745"
"1","Basic","true","2","200","26","2","275","477","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","554","0.3763794811293886"
"5","Basic","true","2","400","26","2","275","555","0.3763794811293886"
"5","Basic","true","2","400","26","2","275","556","0.28187661020520344"
"1","Basic","true","2","200","26","2","275","478","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","557","0.28187661020520344"
"5","Basic","true","2","400","26","2","275","558","0.29974393602181465"
"5","Basic","true","2","400","26","2","275","559","0.29974393602181465"
"1","Basic","true","2","200","26","2","275","479","0.40911305320403263"
"5","Basic","true","2","400","26","2","275","560","0.29456288885396503"
"5","Basic","true","2","400","26","2","275","561","0.29456288885396503"
"5","Basic","true","2","400","26","2","275","562","0.39773137368047295"
"5","Basic","true","2","400","26","2","275","563","0.39773137368047295"
"5","Basic","true","2","400","26","2","275","564","0.31137217529264816"
"1","Basic","true","2","200","26","2","275","480","0.3416990274869678"
"5","Basic","true","2","400","26","2","275","565","0.31137217529264816"
"5","Basic","true","2","400","26","2","275","566","0.31137217529264816"
"5","Basic","true","2","400","26","2","275","567","0.31137217529264816"
"1","Basic","true","2","200","26","2","275","481","0.3416990274869678"
"5","Basic","true","2","400","26","2","275","568","0.29321359803784103"
"5","Basic","true","2","400","26","2","275","569","0.29321359803784103"
"5","Basic","true","2","400","26","2","275","570","0.33745100629950886"
"1","Basic","true","2","200","26","2","275","482","0.3416990274869678"
"5","Basic","true","2","400","26","2","275","571","0.33745100629950886"
"5","Basic","true","2","400","26","2","275","572","0.33745100629950886"
"5","Basic","true","2","400","26","2","275","573","0.33745100629950886"
"5","Basic","true","2","400","26","2","275","574","0.33745100629950886"
"5","Basic","true","2","400","26","2","275","575","0.33745100629950886"
"1","Basic","true","2","200","26","2","275","483","0.3416990274869678"
"5","Basic","true","2","400","26","2","275","576","0.3955375182956961"
"5","Basic","true","2","400","26","2","275","577","0.3955375182956961"
"5","Basic","true","2","400","26","2","275","578","0.3455312213130475"
"5","Basic","true","2","400","26","2","275","579","0.3455312213130475"
"5","Basic","true","2","400","26","2","275","580","0.2601610254379856"
"5","Basic","true","2","400","26","2","275","581","0.2601610254379856"
"5","Basic","true","2","400","26","2","275","582","0.2601610254379856"
"5","Basic","true","2","400","26","2","275","583","0.2601610254379856"
"5","Basic","true","2","400","26","2","275","584","0.297143301119924"
"5","Basic","true","2","400","26","2","275","585","0.297143301119924"
"1","Basic","true","2","200","26","2","275","484","0.39060476666418287"
"5","Basic","true","2","400","26","2","275","586","0.26401978118871167"
"5","Basic","true","2","400","26","2","275","587","0.26401978118871167"
"5","Basic","true","2","400","26","2","275","588","0.3679414378096468"
"5","Basic","true","2","400","26","2","275","589","0.3679414378096468"
"5","Basic","true","2","400","26","2","275","590","0.3138290406823739"
"1","Basic","true","2","200","26","2","275","485","0.39060476666418287"
"5","Basic","true","2","400","26","2","275","591","0.3138290406823739"
"5","Basic","true","2","400","26","2","275","592","0.3138290406823739"
"5","Basic","true","2","400","26","2","275","593","0.3138290406823739"
"5","Basic","true","2","400","26","2","275","594","0.37442008171378005"
"1","Basic","true","2","200","26","2","275","486","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","595","0.37442008171378005"
"5","Basic","true","2","400","26","2","275","596","0.3806002927018476"
"5","Basic","true","2","400","26","2","275","597","0.3806002927018476"
"1","Basic","true","2","200","26","2","275","487","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","598","0.3806002927018476"
"5","Basic","true","2","400","26","2","275","599","0.3806002927018476"
"5","Basic","true","2","400","26","2","275","600","0.30491253998994394"
"5","Basic","true","2","400","26","2","275","601","0.30491253998994394"
"5","Basic","true","2","400","26","2","275","602","0.3230757131011976"
"5","Basic","true","2","400","26","2","275","603","0.3230757131011976"
"1","Basic","true","2","200","26","2","275","488","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","604","0.2936669355403117"
"5","Basic","true","2","400","26","2","275","605","0.2936669355403117"
"5","Basic","true","2","400","26","2","275","606","0.3103448959535821"
"1","Basic","true","2","200","26","2","275","489","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","607","0.3103448959535821"
"5","Basic","true","2","400","26","2","275","608","0.35135615644342466"
"5","Basic","true","2","400","26","2","275","609","0.35135615644342466"
"5","Basic","true","2","400","26","2","275","610","0.27912529443847967"
"1","Basic","true","2","200","26","2","275","490","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","611","0.27912529443847967"
"5","Basic","true","2","400","26","2","275","612","0.3739112267622626"
"5","Basic","true","2","400","26","2","275","613","0.3739112267622626"
"5","Basic","true","2","400","26","2","275","614","0.3739112267622626"
"1","Basic","true","2","200","26","2","275","491","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","615","0.3739112267622626"
"5","Basic","true","2","400","26","2","275","616","0.3739112267622626"
"5","Basic","true","2","400","26","2","275","617","0.3739112267622626"
"5","Basic","true","2","400","26","2","275","618","0.29808092727890273"
"5","Basic","true","2","400","26","2","275","619","0.29808092727890273"
"5","Basic","true","2","400","26","2","275","620","0.2639449387900711"
"5","Basic","true","2","400","26","2","275","621","0.2639449387900711"
"5","Basic","true","2","400","26","2","275","622","0.2639449387900711"
"5","Basic","true","2","400","26","2","275","623","0.2639449387900711"
"5","Basic","true","2","400","26","2","275","624","0.4211768254251597"
"1","Basic","true","2","200","26","2","275","492","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","625","0.4211768254251597"
"5","Basic","true","2","400","26","2","275","626","0.34799530471328377"
"5","Basic","true","2","400","26","2","275","627","0.34799530471328377"
"5","Basic","true","2","400","26","2","275","628","0.34799530471328377"
"1","Basic","true","2","200","26","2","275","493","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","629","0.34799530471328377"
"5","Basic","true","2","400","26","2","275","630","0.3793471346911237"
"5","Basic","true","2","400","26","2","275","631","0.3793471346911237"
"1","Basic","true","2","200","26","2","275","494","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","632","0.3168194841242558"
"5","Basic","true","2","400","26","2","275","633","0.3168194841242558"
"5","Basic","true","2","400","26","2","275","634","0.33805301541581595"
"5","Basic","true","2","400","26","2","275","635","0.33805301541581595"
"5","Basic","true","2","400","26","2","275","636","0.31619031606614595"
"1","Basic","true","2","200","26","2","275","495","0.2934620699277525"
"5","Basic","true","2","400","26","2","275","637","0.31619031606614595"
"5","Basic","true","2","400","26","2","275","638","0.31619031606614595"
"5","Basic","true","2","400","26","2","275","639","0.31619031606614595"
"5","Basic","true","2","400","26","2","275","640","0.30187169837646055"
"1","Basic","true","2","200","26","2","275","496","0.3913604722531223"
"5","Basic","true","2","400","26","2","275","641","0.30187169837646055"
"5","Basic","true","2","400","26","2","275","642","0.31099152540483715"
"5","Basic","true","2","400","26","2","275","643","0.31099152540483715"
"1","Basic","true","2","200","26","2","275","497","0.3913604722531223"
"5","Basic","true","2","400","26","2","275","644","0.31099152540483715"
"5","Basic","true","2","400","26","2","275","645","0.31099152540483715"
"5","Basic","true","2","400","26","2","275","646","0.3151080291265384"
"1","Basic","true","2","200","26","2","275","498","0.3913604722531223"
"5","Basic","true","2","400","26","2","275","647","0.3151080291265384"
"5","Basic","true","2","400","26","2","275","648","0.3064061127408418"
"5","Basic","true","2","400","26","2","275","649","0.3064061127408418"
"5","Basic","true","2","400","26","2","275","650","0.4130955481987364"
"1","Basic","true","2","200","26","2","275","499","0.3913604722531223"
"5","Basic","true","2","400","26","2","275","651","0.4130955481987364"
"5","Basic","true","2","400","26","2","275","652","0.4130955481987364"
"1","Basic","true","2","200","26","2","275","500","0.3913604722531223"
"5","Basic","true","2","400","26","2","275","653","0.4130955481987364"
"5","Basic","true","2","400","26","2","275","654","0.4130955481987364"
"5","Basic","true","2","400","26","2","275","655","0.4130955481987364"
"5","Basic","true","2","400","26","2","275","656","0.30367534707932703"
"5","Basic","true","2","400","26","2","275","657","0.30367534707932703"
"5","Basic","true","2","400","26","2","275","658","0.34786439095244437"
"5","Basic","true","2","400","26","2","275","659","0.34786439095244437"
"5","Basic","true","2","400","26","2","275","660","0.34786439095244437"
"5","Basic","true","2","400","26","2","275","661","0.34786439095244437"
"5","Basic","true","2","400","26","2","275","662","0.3082494167283594"
"5","Basic","true","2","400","26","2","275","663","0.3082494167283594"
"5","Basic","true","2","400","26","2","275","664","0.27094303704697614"
"5","Basic","true","2","400","26","2","275","665","0.27094303704697614"
"1","Basic","true","2","200","26","2","275","501","0.3913604722531223"
"5","Basic","true","2","400","26","2","275","666","0.32321045010509025"
"5","Basic","true","2","400","26","2","275","667","0.32321045010509025"
"5","Basic","true","2","400","26","2","275","668","0.37146512523146263"
"1","Basic","true","2","200","26","2","275","502","0.39161857742965284"
"5","Basic","true","2","400","26","2","275","669","0.37146512523146263"
"5","Basic","true","2","400","26","2","275","670","0.28149189508754263"
"5","Basic","true","2","400","26","2","275","671","0.28149189508754263"
"1","Basic","true","2","200","26","2","275","503","0.39161857742965284"
"5","Basic","true","2","400","26","2","275","672","0.3105235343644891"
"5","Basic","true","2","400","26","2","275","673","0.3105235343644891"
"5","Basic","true","2","400","26","2","275","674","0.2612364755964304"
"5","Basic","true","2","400","26","2","275","675","0.2612364755964304"
"1","Basic","true","2","200","26","2","275","504","0.39161857742965284"
"5","Basic","true","2","400","26","2","275","676","0.3151961572750353"
"5","Basic","true","2","400","26","2","275","677","0.3151961572750353"
"5","Basic","true","2","400","26","2","275","678","0.31361183355093214"
"1","Basic","true","2","200","26","2","275","505","0.39161857742965284"
"5","Basic","true","2","400","26","2","275","679","0.31361183355093214"
"5","Basic","true","2","400","26","2","275","680","0.3478337593777396"
"5","Basic","true","2","400","26","2","275","681","0.3478337593777396"
"5","Basic","true","2","400","26","2","275","682","0.2784284978779955"
"5","Basic","true","2","400","26","2","275","683","0.2784284978779955"
"1","Basic","true","2","200","26","2","275","506","0.39161857742965284"
"5","Basic","true","2","400","26","2","275","684","0.2646464321071514"
"5","Basic","true","2","400","26","2","275","685","0.2646464321071514"
"5","Basic","true","2","400","26","2","275","686","0.3441145172375982"
"1","Basic","true","2","200","26","2","275","507","0.39161857742965284"
"5","Basic","true","2","400","26","2","275","687","0.3441145172375982"
"5","Basic","true","2","400","26","2","275","688","0.33934665413460086"
"5","Basic","true","2","400","26","2","275","689","0.33934665413460086"
"5","Basic","true","2","400","26","2","275","690","0.33934665413460086"
"1","Basic","true","2","200","26","2","275","508","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","691","0.33934665413460086"
"5","Basic","true","2","400","26","2","275","692","0.27850647511574583"
"5","Basic","true","2","400","26","2","275","693","0.27850647511574583"
"5","Basic","true","2","400","26","2","275","694","0.3744964483388936"
"1","Basic","true","2","200","26","2","275","509","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","695","0.3744964483388936"
"5","Basic","true","2","400","26","2","275","696","0.3744964483388936"
"5","Basic","true","2","400","26","2","275","697","0.3744964483388936"
"5","Basic","true","2","400","26","2","275","698","0.2783747975085736"
"5","Basic","true","2","400","26","2","275","699","0.2783747975085736"
"5","Basic","true","2","400","26","2","275","700","0.2897915297215396"
"1","Basic","true","2","200","26","2","275","510","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","701","0.2897915297215396"
"5","Basic","true","2","400","26","2","275","702","0.3464521369392195"
"5","Basic","true","2","400","26","2","275","703","0.3464521369392195"
"5","Basic","true","2","400","26","2","275","704","0.3152217611750757"
"5","Basic","true","2","400","26","2","275","705","0.3152217611750757"
"5","Basic","true","2","400","26","2","275","706","0.4028728554630554"
"5","Basic","true","2","400","26","2","275","707","0.4028728554630554"
"5","Basic","true","2","400","26","2","275","708","0.4028728554630554"
"5","Basic","true","2","400","26","2","275","709","0.4028728554630554"
"5","Basic","true","2","400","26","2","275","710","0.33534808490215423"
"5","Basic","true","2","400","26","2","275","711","0.33534808490215423"
"5","Basic","true","2","400","26","2","275","712","0.33534808490215423"
"1","Basic","true","2","200","26","2","275","511","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","713","0.33534808490215423"
"5","Basic","true","2","400","26","2","275","714","0.28059033918329784"
"5","Basic","true","2","400","26","2","275","715","0.28059033918329784"
"5","Basic","true","2","400","26","2","275","716","0.3168740321254881"
"1","Basic","true","2","200","26","2","275","512","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","717","0.3168740321254881"
"5","Basic","true","2","400","26","2","275","718","0.3717435700808623"
"5","Basic","true","2","400","26","2","275","719","0.3717435700808623"
"5","Basic","true","2","400","26","2","275","720","0.3717435700808623"
"5","Basic","true","2","400","26","2","275","721","0.3717435700808623"
"1","Basic","true","2","200","26","2","275","513","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","722","0.3717435700808623"
"5","Basic","true","2","400","26","2","275","723","0.3717435700808623"
"5","Basic","true","2","400","26","2","275","724","0.281591582719065"
